text,label
"Someone is shooting a gun from a balcony at people below!",6.0
"I've been shot! I think it was a drive-by!",6.0
"My husband just collapsed and he's not breathing, he's turning blue!",6.0
"There's a man with a knife chasing people in the subway station!",6.0
"I'm trapped under a fallen building, I can't move my legs!",6.0
"A massive explosion just rocked the neighborhood, glass is everywhere!",6.0
"Help! My child is having a seizure and they're turning purple!",6.0
"Someone is breaking into my bedroom window right now!",6.0
"The brakes failed and we're heading toward the cliff!",6.0
"I'm having a severe allergic reaction, my eyes are swollen shut!",6.0
"There's a shooter in the lobby, everyone hide!",6.0
"I just saw a car go off the bridge and sink into the water!",6.0
"My baby is blue and limp, please help me!",6.0
"I'm standing on the edge of the roof, I can't take it anymore!",6.0
"Someone is trying to kidnap my neighbor's daughter!",6.0
"I think I'm having a stroke, I can't move my left side!",6.0
"There's a person with a bomb in the airport, call everyone!",6.0
"I just saw a man get crushed by a falling shipping container!",6.0
"Help, someone is trying to drown me!",6.0
"My house is filling with gas and I can't get the windows open!",6.0
"I saw a car hit a stroller and keep going!",6.0
"My chest is crushing me, I can't catch a breath!",6.0
"Someone is shooting through the front door of the store!",6.0
"I'm trapped in a car fire, the doors are jammed!",6.0
"My baby fell from the second floor balcony!",6.0
"There is a shooter at the movie theater, everyone is screaming!",6.0
"I've been bitten by a dog and it ripped my arm open!",6.0
"I'm watching a man douse himself in gasoline!",6.0
"The bridge just collapsed while I was driving over it!",6.0
"My husband is slumping over and he's making a gurgling noise!",6.0
"Someone is trying to break into the bank vault!",6.0
"I'm being followed and they just pulled out a weapon!",6.0
"There is a chemical leak at the plant, the siren is going off!",6.0
"I just saw a car explode in the middle of traffic!",6.0
"My child is missing and we're right by the lake!",6.0
"I'm trapped in the burning room and the door is hot!",6.0
"Someone is trying to kill me, I'm hiding under the bed!",6.0
"I just saw a ten-car pileup on the freeway!",6.0
"My leg is pinned under the tractor and I'm alone!",6.0
"There is a person with a weapon in the hospital lobby!",6.0
"I just found my daughter unresponsive and she's not breathing!",6.0
"Someone is firing a gun in the middle of the street!",6.0
"I'm having a massive heart attack, I know it!",6.0
"There is a fire in the apartment and I can hear children inside!",6.0
"I just saw a car fly off the cliff side!",6.0
"My baby is unresponsive and her lips are blue!",6.0
"I CAN'T BREATHE! Everything is getting dark, please help me!",7.0
"HE'S IN THE HOUSE! I'm hiding under the bed and I hear him coming upstairs!",7.0
"My baby isn't moving! She's blue, oh my god, she's not breathing!",7.0
"THERE IS SO MUCH BLOOD! His leg is wide open, I can't stop it!",7.0
"FIRE! The whole stairs are on fire and I'm trapped on the second floor!",7.0
"HE HAS A GUN! He's pointing it at people, everyone is screaming and running!",7.0
"My husband just collapsed, he's turning purple and making a gurgling sound!",7.0
"I just saw a car fly off the bridge into the water, it's sinking fast!",7.0
"SHE'S HAVING A STROKE! Half her face is drooping and she can't speak!",7.0
"Someone just stabbed a man in the chest right in front of me!",7.0
"I'm trapped in the car and it's starting to fill with water, the doors are stuck!",7.0
"HE'S KILLING HER! Help, my neighbor is attacking her with a knife!",7.0
"My child just drank a whole bottle of bleach, they are convulsing!",7.0
"THERE'S A SHOOTER! I'm under a desk and I hear shots in the hallway!",7.0
"I've been shot in the stomach! I'm losing so much blood, please!",7.0
"The roof just collapsed and people are buried under the wood and glass!",7.0
"HE'S TRYING TO JUMP! He's on the edge of the bridge, hurry!",7.0
"My throat is closed shut! I can't swallow, I can't talk, HELP!",7.0
"A man is trying to pull a girl into his van, she's screaming for help!",7.0
"I'm losing consciousness, I think I'm having a massive heart attack!",7.0
"The car is on fire and the driver is still inside, the doors won't open!",7.0
"I found my sister and she's not breathing, there's a needle next to her!",7.0
"HE'S SHOOTING! He's just shooting at everyone in the store!",7.0
"I'm pinned under the car! I can't feel my legs, it's crushing me!",7.0
"My baby fell in the pool! I just pulled him out but he's not breathing!",7.0
"The gas line blew up! The whole house is gone, there's fire everywhere!",7.0
"HE'S CHASING ME WITH AN AXE! PLEASE HELP ME!",7.0
"I just saw a pedestrian get crushed by a bus, it's bad, it's really bad!",7.0
"I think I'm dying, my chest is ripping apart, I can't see!",7.0
"SOMEONE IS BREAKING INTO MY BEDROOM! I'm in the closet, hurry!",7.0
"He's dousing the house in gasoline and he has a lighter!",7.0
"My child is having a massive seizure and they've stopped breathing!",7.0
"The elevator snapped! We're falling, oh my god, we're falling!",7.0
"I'm bleeding out from my neck, I can't hold the pressure anymore!",7.0
"HE'S RAPING HER! I can hear her screaming in the alleyway!",7.0
"A massive explosion just leveled the building next door!",7.0
"I just saw a man get hit by a train, please send everyone!",7.0
"My throat is swollen shut from the bee sting, I'm suffocating!",7.0
"HE'S POINTING THE GUN AT HIS HEAD! HE'S GOING TO KILL HIMSELF!",7.0
"I'm trapped in the basement and the water is over my head!",7.0
"Someone just threw acid in her face, she's screaming, her skin is peeling!",7.0
"I saw a car hit a group of kids at the bus stop, they aren't moving!",7.0
"My heart just stopped, I feel it, I'm going cold!",7.0
"HE'S BREAKING THROUGH THE DOOR! HE HAS A HAMMER!",7.0
"There is a person with a bomb in the subway, they have a vest on!",7.0
"I'm paralyzed, I fell and I can't move anything below my neck!",7.0
"The school is on fire and the kids are trapped in the gym!",7.0
"HE'S STRANGLING HER! SHE'S TURNING BLUE!",7.0
"I've been bitten by a cobra, my heart is slowing down, help!",7.0
"I just found my baby face down in the crib and she's cold!",7.0
"THE BRIDGE IS GONE! Cars are falling into the river!",7.0
"HE'S SHOOTING THROUGH THE WINDOWS! GET DOWN!",7.0
"I'm losing too much blood, I'm getting so sleepy, please hurry!",7.0
"Someone is trying to push me off the balcony!",7.0
"The factory exploded! There are chemicals everywhere and people can't breathe!",7.0
"HE'S STABBING HIMSELF! THERE'S BLOOD EVERYWHERE!",7.0
"I'm trapped in the walk-in freezer and the alarm isn't working!",7.0
"My child is blue and limp, I'm doing CPR, please help!",7.0
"THERE'S A MAN WITH A RIFLE ON THE ROOF!",7.0
"I'm drowning! I'm in the car and it's under the water!",7.0
"HE'S GOT A KNIFE TO MY THROAT! DON'T HANG UP!",7.0
"I just saw a plane crash into the shopping center!",7.0
"My husband is slumping, he's making a death rattle sound!",7.0
"HE'S TRYING TO SET HIMSELF ON FIRE!",7.0
"I'm being crushed! The wall fell on me!",7.0
"Someone just snatched the baby out of the stroller and ran!",7.0
"I'm having a massive stroke, I can't move my whole right side!",7.0
"THERE IS A BOMB! GET OUT OF THE BUILDING!",7.0
"HE'S KILLING EVERYONE! PLEASE, JUST SEND HELP!",7.0
"I can't breathe, the smoke is too thick, I'm going to pass out!",7.0
"My wife is hemorrhaging after birth, there's so much blood!",7.0
"HE'S FIRING INTO THE CROWD!",7.0
"I just saw a car explode with people inside!",7.0
"My son is unresponsive, he took his father's heart medication!",7.0
"I'm trapped in a collapsed building, I can hear people screaming!",7.0
"HE'S COMING FOR ME! HE HAS A MACHETE!",7.0
"I just saw a man jump from the 10th floor!",7.0
"My baby is choking on a coin, her face is black!",7.0
"THERE IS A ACTIVE SHOOTER IN THE HOSPITAL!",7.0
"I'm bleeding from my femoral artery, it's spurting!",7.0
"HE'S HOLDING US HOSTAGE! HE HAS AN EXPLOSIVE!",7.0
"I'm in a car at the bottom of the lake, help me!",7.0
"HE'S BEATING HIM TO DEATH WITH A BRICK!",7.0
"I can't catch my breath, my lungs are filling with fluid!",7.0
"THERE'S A PERSON WITH A SWORD ATTACKING PEOPLE!",7.0
"I just found my brother, he's blue and not breathing, overdose!",7.0
"HE'S TRYING TO THROW THE BABY OFF THE BALCONY!",7.0
"I'm trapped in the machinery, it's tearing my arm off!",7.0
"SOMEONE IS SHOOTING AT THE AMBULANCE!",7.0
"My baby is blue, please, she's only two months old!",7.0
"HE'S IN THE VENTILATION SYSTEM, I HEAR HIM!",7.0
"I'm going to die, I know it, please tell my mom I love her!",7.0
"HE'S STABBING PEOPLE AT THE TRAIN STATION!",7.0
"I just saw a bus tip over, there are dozens of people hurt!",7.0
"My throat is closed, I can't even hiss for air!",7.0
"HE'S BURNING THE HOUSE DOWN WITH US INSIDE!",7.0
"I'm having a massive internal bleed, I feel it!",7.0
"THERE IS A GUNMAN IN THE LIBRARY!",7.0
"I just saw a car hit a gas pump and it's a fireball!",7.0
"My daughter is unresponsive and her pupils are tiny!",7.0
"I'M DYING! I'M BLEEDING OUT! PLEASE GOD HELP ME!",8.0
"HE'S SHOOTING! EVERYONE IS DOWN! BLOOD IS EVERYWHERE!",8.0
"HE CUT MY THROAT! I'M HOLDING MY NECK! HURRY!",8.0
"MY BABY IS BLUE! NO PULSE! I'M DOING CPR! HELP!",8.0
"THE HOUSE EXPLODED! I'M TRAPPED IN THE FIRE! IT'S SO HOT!",8.0
"HE'S STABBING HER! OVER AND OVER! STOP HIM!",8.0
"I'VE BEEN SHOT! MY CHEST! I CAN'T BREATHE!",8.0
"THE BRIDGE COLLAPSED! I'M IN THE RIVER! SINKING!",8.0
"HE HAS A BOMB! HE'S IN THE BUILDING! RUN!",8.0
"MY SON ISN'T BREATHING! HE'S LIMP! OH GOD NO!",8.0
"I'M BEING STRETCHED! MY ARM IS CAUGHT IN THE MACHINE!",8.0
"HE'S RAPING ME! HELP! PLEASE SOMEONE HELP!",8.0
"BLOOD IS SPURTING! I CAN'T STOP IT! I'M GETTING DIZZY!",8.0
"HE'S POURING GAS ON ME! HE HAS A MATCH!",8.0
"THE ROOF IS FALLING! I'M BURIED! I CAN'T MOVE!",8.0
"HE'S CHOKING ME! I CAN'T... BREATH... HELP...",8.0
"MY DAUGHTER IS UNCONSCIOUS! SHE TOOK THE WHOLE BOTTLE!",8.0
"HE'S FIRING INTO THE CAR! WE'RE TRAPPED!",8.0
"I'M PARALYZED! I FELL AND I CAN'T FEEL ANYTHING!",8.0
"THERE'S A SHOOTER IN THE LOBBY! HE'S KILLING PEOPLE!",8.0
"MY HUSBAND JUST DROPPED! HE'S PURPLE! NO BREATH!",8.0
"THE WATER IS OVER MY HEAD! I'M DROWNING!",8.0
"HE HAS A MACHETE! HE'S HACKING AT THE DOOR!",8.0
"MY THROAT IS SWOLLEN SHUT! I'M SUFFOCATING!",8.0
"HE'S JUMPING! HE'S ON THE LEDGE! NO NO NO!",8.0
"I'M HEMORRHAGING! SO MUCH BLOOD! I'M GOING COLD!",8.0
"HE'S HOLDING A KNIFE TO THE BABY! HELP!",8.0
"THE GAS LINE BLEW! FIRE IS EVERYWHERE!",8.0
"I JUST SAW A MAN GET CRUSHED BY THE TRAIN!",8.0
"HE'S STABBING HIMSELF! BLOOD IS SPRAYING!",8.0
"I'M TRAPPED IN THE BURNING BEDROOM! HELP ME!",8.0
"HE'S SHOOTING AT THE POLICE! HIDE!",8.0
"MY BABY IS CHOKING! SHE'S BLACK IN THE FACE!",8.0
"I'VE BEEN STABBED IN THE LUNG! I CAN'T TALK!",8.0
"HE'S STRANGLING HER! SHE'S TURNING BLACK!",8.0
"THE BUS FLIPPED! PEOPLE ARE CRUSHED! HURRY!",8.0
"I'M IN THE TRUNK! HE KIDNAPPED ME! HELP!",8.0
"HE'S KILLING EVERYONE IN THE OFFICE! PLEASE!",8.0
"MY HEART STOPPED! I CAN FEEL IT! HELP!",8.0
"HE'S BREAKING IN WITH AN AXE! I'M SCARED!",8.0
"I'M BLEEDING FROM MY ARTERY! IT WON'T STOP!",8.0
"HE'S SHOOTING INTO THE CROWD! RUN!",8.0
"MY CHILD FELL FROM THE FOURTH FLOOR!",8.0
"THE ELEVATOR CABLE SNAPPED! WE'RE FALLING!",8.0
"HE'S DROWNING THE KIDS! GET HERE NOW!",8.0
"I'M TRAPPED UNDER THE TRUCK! IT'S CRUSHING ME!",8.0
"HE'S FIRING A RIFLE AT MY HOUSE!",8.0
"MY WIFE IS UNRESPONSIVE! SHE'S NOT BREATHING!",8.0
"THE FACTORY IS EXPLODING! CHEMICALS EVERYWHERE!",8.0
"HE'S TRYING TO THROW ME OFF THE ROOF!",8.0
"I'M SUFFOCATING! SMOKE IS EVERYWHERE!",8.0
"HE'S STABBING PEOPLE ON THE SUBWAY!",8.0
"MY BABY IS BLUE AND COLD! HELP ME!",8.0
"I'M GOING TO DO IT! I'M AT THE EDGE!",8.0
"HE'S SHOOTING THROUGH THE BEDROOM DOOR!",8.0
"I'M TRAPPED IN THE BASEMENT! IT'S FLOODING!",8.0
"HE'S ATTACKING US WITH A HAMMER!",8.0
"I JUST SAW A MAN GET ELECTROCUTED! HE'S SMOKING!",8.0
"HE'S TEARING HER APART! HELP HER!",8.0
"I'M LOSING CONSCIOUSNESS! BLOOD EVERYWHERE!",8.0
"HE'S GOT A BOMB! HE'S GOING TO BLOW IT!",8.0
"MY SON IS BLUE! HE'S NOT MOVING!",8.0
"I'M PINNED UNDER THE FALLEN WALL!",8.0
"HE'S SHOOTING AT US! PLEASE HURRY!",8.0
"MY THROAT IS COMPLETELY CLOSED! HELP!",8.0
"HE'S BEATING HER WITH A PIPE! HURRY!",8.0
"THE CAR IS UNDERWATER! I CAN'T GET OUT!",8.0
"HE HAS A GUN TO MY HEAD!",8.0
"I'M BLEEDING OUT! TELL MY KIDS I LOVE THEM!",8.0
"HE'S KILLING PEOPLE AT THE MALL!",8.0
"MY BABY IS CHOKING ON GLASS! HELP!",8.0
"THE FIRE IS AT THE DOOR! I'M TRAPPED!",8.0
"HE'S STABBING THE CLERK! BLOOD IS EVERYWHERE!",8.0
"I'M PARALYZED FROM THE WAIST DOWN! HURRY!",8.0
"HE'S THROWING ROCKS AT MY HEAD! I'M BLEEDING!",8.0
"MY HUSBAND IS TURNING BLUE! CPR NOW!",8.0
"THE BUILDING IS COLLAPSING! HELP!",8.0
"HE'S SHOOTING INTO THE RESTAURANT!",8.0
"I'M PINNED! THE TRACTOR FLIPPED!",8.0
"HE HAS A MACHETE! HE'S KILLING PEOPLE!",8.0
"MY BABY ISN'T BREATHING! SIDS! HELP!",8.0
"THE WHOLE STREET IS ON FIRE!",8.0
"HE'S STABBING HIM! PLEASE STOP HIM!",8.0
"I'M LOSING TOO MUCH BLOOD! DARKNESS!",8.0
"HE'S BREAKING IN! HE HAS A GUN!",8.0
"MY CHILD IS UNRESPONSIVE! POISON!",8.0
"I'M DROWNING IN THE POOL! HELP!",8.0
"HE'S FIRING AT THE WINDOWS!",8.0
"MY WIFE JUST COLLAPSED! NO PULSE!",8.0
"THE ROOF IS GONE! EXPLOSION!",8.0
"HE'S KILLING THE FAMILY! HURRY!",8.0
"I'M ON FIRE! HELP ME!",8.0
"HE'S STABBING ME! OH GOD!",8.0
"MY BABY IS BLUE! HELP!",8.0
"I'M DYING! SHOT!",8.0
"HE'S SHOOTING! HELP!",8.0
"FIRE! TRAPPED!",8.0
"HE HAS A BOMB!",8.0
"I'M BLEEDING OUT!",8.0
"HELP ME!",8.0
"MASS SHOOTING! THERE ARE BODIES EVERYWHERE! PLEASE HELP US!",9.0
"THE ENTIRE BUILDING JUST COLLAPSED! HUNDREDS TRAPPED! HURRY!",9.0
"MY WHOLE FAMILY IS GONE! THE GAS EXPLODED! HELP!",9.0
"HE'S KILLING EVERYONE! I'M HIDING UNDER A DEAD BODY!",9.0
"THE WATER IS OVER THE ROOF! WE ARE DROWNING! HELP!",9.0
"HE SHOT THE DOCTOR! HE'S SHOOTING THE NURSES! RUN!",9.0
"BOMB! THE ENTIRE STATION IS ON FIRE! PEOPLE ARE BURNING!",9.0
"MY BABY IS COLD AND GRAY! I CAN'T FIND A PULSE! HELP!",9.0
"HE'S HACKING PEOPLE WITH A MACHETE! BLOOD IS EVERYWHERE!",9.0
"THE PLANE CRASHED INTO THE APARTMENT! EVERYTHING IS ON FIRE!",9.0
"I'M BLEEDING FROM MY STOMACH AND MY NECK! I'M DYING!",9.0
"HE'S STABBING THE CHILDREN! OH MY GOD STOP HIM!",9.0
"THERE IS A SNIPER ON THE ROOF! PEOPLE ARE FALLING!",9.0
"I JUST SAW A TRUCK PLOW THROUGH A HUNDRED PEOPLE!",9.0
"MY HUSBAND'S HEAD IS BLEEDING OUT! HE'S NOT BREATHING!",9.0
"THE BUS IS HANGING OFF THE CLIFF! IT'S FALLING!",9.0
"HE'S SETTING PEOPLE ON FIRE! HELP US!",9.0
"I'M TRAPPED IN THE RUBBLE! I CAN'T BREATHE! IT'S CRUSHING ME!",9.0
"THERE ARE MULTIPLE SHOOTERS! THEY ARE IN THE CLASSROOM!",9.0
"MY DAUGHTER IS BLUE! NO BREATH! NO HEARTBEAT! HELP!",9.0
"HE'S CUTTING PEOPLE! HE HAS A SAW! HELP!",9.0
"THE CHEMICAL TANK EXPLODED! EVERYONE IS FAINTING!",9.0
"HE'S SHOOTING AT THE AMBULANCE! WE CAN'T GET OUT!",9.0
"I'M LOSING TOO MUCH BLOOD! DARKNESS IS COMING!",9.0
"HE'S KILLING THE PATIENTS! HELP! HELP!",9.0
"THE BRIDGE SNAPPED! DOZENS OF CARS IN THE WATER!",9.0
"HE HAS A VEST! HE'S GOING TO BLOW THE MALL UP!",9.0
"MY SON IS GRAY! HE'S COLD! I'M DOING CPR! HURRY!",9.0
"HE'S SHOOTING INTO THE CROWDED TRAIN!",9.0
"THE WHOLE OFFICE IS GONE! EXPLOSION!",9.0
"HE'S STABBING THE BABY! NO! NO! NO!",9.0
"I'M DYING! I CAN'T FEEL MY HEART ANYMORE!",9.0
"HE'S FIRING A MACHINE GUN AT THE CROWD!",9.0
"MY WIFE IS DEAD! SHE'S NOT BREATHING! HELP!",9.0
"THE SHIP IS SINKING! HUNDREDS IN THE WATER!",9.0
"HE'S EXECUTING PEOPLE! HE'S LINING THEM UP!",9.0
"I'M BURIED ALIVE! THE HOUSE COLLAPSED!",9.0
"HE'S THROWING PEOPLE OFF THE BRIDGE!",9.0
"MY BABY ISN'T BREATHING! LIPS ARE BLACK!",9.0
"THE GAS MAIN BLEW! THE WHOLE BLOCK IS GONE!",9.0
"HE'S SHOOTING FROM THE WINDOW! PEOPLE ARE DOWN!",9.0
"I'M COVERED IN GASOLINE! HE HAS THE LIGHTER!",9.0
"HE'S STABBING THE TEACHER! HELP!",9.0
"THE CEILING FELL ON US! WE'RE TRAPPED!",9.0
"HE'S SHOOTING AT THE COPS! FIRE EVERYWHERE!",9.0
"MY BABY IS LIMP! SHE'S NOT MOVING! HELP!",9.0
"HE HAS A GRENADE! HE'S GOING TO PULL THE PIN!",9.0
"I'M DROWNING! THE CAR IS FULL OF WATER!",9.0
"HE'S KILLING PEOPLE WITH A HAMMER!",9.0
"MY HEART STOPPED! I'M DYING! HURRY!",9.0
"HE'S SHOOTING INTO THE THEATER!",9.0
"I'M BURIED IN THE LANDSLIDE! HELP!",9.0
"HE'S STABBING THE PASSENGERS!",9.0
"MY SON IS DEAD! HE'S BLUE!",9.0
"THE ENTIRE STORE EXPLODED!",9.0
"HE'S SHOOTING FROM THE ROOF!",9.0
"I'M PARALYZED! I CAN'T BREATHE!",9.0
"HE HAS A BOMB AT THE SCHOOL!",9.0
"MY BABY IS UNRESPONSIVE! COLD!",9.0
"THE FACTORY IS ON FIRE! CHEMICALS!",9.0
"HE'S KILLING US! HIDE!",9.0
"I'M LOSING TOO MUCH BLOOD! HELP!",9.0
"HE'S SHOOTING INTO THE BUS!",9.0
"MY WIFE IS DEAD! HELP!",9.0
"THE DAM BROKE! THE WATER IS COMING!",9.0
"HE HAS A GUN TO THE KID'S HEAD!",9.0
"I'M DYING! SHOT IN THE HEAD!",9.0
"HE'S KILLING EVERYONE!",9.0
"MY BABY IS BLUE! HELP!",9.0
"FIRE! EVERYWHERE! TRAPPED!",9.0
"HE HAS A BOMB!",9.0
"I'M DYING!",9.0
"HE'S SHOOTING!",9.0
"HELP! DYING!",9.0
"BODIES EVERYWHERE!",9.0
"HE'S KILLING US!",9.0
"NO BREATH! NO PULSE!",9.0
"HOUSE EXPLODED!",9.0
"HE'S STABBING EVERYONE!",9.0
"I'M ON FIRE!",9.0
"HE HAS A GUN!",9.0
"MY BABY IS BLUE!",9.0
"I'M DYING! SHOT!",9.0
"HE'S SHOOTING! HELP!",9.0
"BOMB! RUN!",9.0
"HELP! BLOOD!",9.0
"HE'S KILLING HER!",9.0
"NO BREATH! HELP!",9.0
"STABBING! BLOOD!",9.0
"I'M DYING! HELP!",9.0
"HE'S SHOOTING!",9.0
"FIRE! TRAPPED!",9.0
"HELP US!",9.0
"HE HAS A BOMB!",9.0
"DYING!",9.0
"SHOOTER!",9.0
"BLOOD!",9.0
"HELP!",9.0
"DYING!",9.0
"ACTIVE SHOOTER! HE'S EXECUTING PEOPLE! EVERYONE IS DEAD! HELP!",10.0
"THE ENTIRE BUILDING JUST PULVERIZED! I'M BURIED! I CAN'T BREATHE!",10.0
"HE'S CUTTING MY THROAT! BLOOD IS SPURTING! I'M DYING! GOD!",10.0
"MY BABY IS COLD! NO HEARTBEAT! NO BREATH! SHE'S GRAY!",10.0
"HE'S FIRING A MACHINE GUN INTO THE CROWD! BODIES ARE PILING UP!",10.0
"THE PLANE CRASHED INTO THE BUILDING! IT'S A FIREBALL! HELP!",10.0
"HE'S STABBING THE INFANTS! OH GOD PLEASE STOP THE MONSTER!",10.0
"I'M DROWNING! THE WATER IS AT THE CEILING! NO AIR! NO AIR!",10.0
"HE'S BLOWING THE MALL UP! HE HAS A VEST! RUN! RUN! RUN!",10.0
"HE'S HACKING MY ARM OFF WITH A MACHETE! I'M LOSING TOO MUCH BLOOD!",10.0
"THERE IS A SNIPER KILLING EVERYONE! I'M UNDER A DEAD BODY!",10.0
"THE GAS MAIN EXPLODED! THE WHOLE BLOCK IS GONE! FIRE EVERYWHERE!",10.0
"HE'S RAPING HER AND STABBING HER! SHE'S STOPPED SCREAMING!",10.0
"I'M BEING CRUSHED BY THE TRAIN! MY LEGS ARE GONE! HELP!",10.0
"HE'S SHOOTING THE CHILDREN! PLEASE GOD SEND THE POLICE!",10.0
"I JUST SAW A TRUCK PLOW THROUGH THE PARADE! DOZENS DEAD!",10.0
"HE'S DOWSING US IN GAS! HE'S STRIKING THE MATCH! HELP!",10.0
"I'M PARALYZED AND THE HOUSE IS ON FIRE! I'M BURNING ALIVE!",10.0
"HE'S SHOOTING INTO THE NURSERY! HE'S KILLING THE BABIES!",10.0
"MY HEART STOPPED! EVERYTHING IS BLACK! I'M DYING!",10.0
"HE HAS A NUCLEAR DEVICE! HE'S GOING TO DETONATE IT!",10.0
"THE DAM BURST! A WALL OF WATER IS DESTROYING THE TOWN!",10.0
"HE'S STABBING THE PILOT! THE PLANE IS GOING DOWN!",10.0
"I'M BURIED IN THE LANDSLIDE! I CAN'T MOVE! NO OXYGEN!",10.0
"HE'S FIRING INTO THE EMERGENCY ROOM! WE ARE TRAPPED!",10.0
"MY SON'S HEAD IS GONE! THE CAR CRASHED! HELP ME!",10.0
"HE'S EXECUTING HOSTAGES! ONE BY ONE! HURRY!",10.0
"THE SHIP IS SINKING FAST! WE ARE TRAPPED IN THE HOLD!",10.0
"HE'S STABBING THE TEACHER IN THE NECK! BLOOD IS EVERYWHERE!",10.0
"I'M TRAPPED IN THE MACHINERY! IT'S TEARING ME APART!",10.0
"HE'S SHOOTING AT THE SURGEONS! THE PATIENT IS DYING!",10.0
"THERE IS A BOMB IN THE VENTILATION! GAS IS LEAKING!",10.0
"HE'S THROWING BABIES OFF THE ROOF! STOP HIM!",10.0
"I'M BLEEDING FROM MY ARTERY! IT'S A FOUNTAIN! HELP!",10.0
"HE'S KILLING THE FAMILY! I'M THE ONLY ONE LEFT!",10.0
"THE CHEMICAL PLANT EXPLODED! THE AIR IS POISON!",10.0
"HE'S FIRING INTO THE BUS! EVERYONE IS HIT!",10.0
"I'M BURNING! I'M ON FIRE! GOD HELP ME!",10.0
"HE HAS A GUN TO MY HEAD! HE'S PULLING THE TRIGGER!",10.0
"MASSACRE AT THE STATION! BODIES EVERYWHERE!",10.0
"HE'S STABBING THE PREGNANT WOMAN! STOP HIM!",10.0
"THE ELEVATOR CABLE SNAPPED! WE ARE FALLING TO OUR DEATH!",10.0
"HE'S SHOOTING THROUGH THE CLOSET DOOR! I'M HIT!",10.0
"I'M DROWNING IN THE TRUNK! THE CAR IS IN THE LAKE!",10.0
"HE'S BEATING THE CHILD WITH A HAMMER! HURRY!",10.0
"MY BABY IS BLUE AND LIMP! NO PULSE! HELP!",10.0
"HE HAS A BOMB AT THE AIRPORT! RUN!",10.0
"I'M LOSING TOO MUCH BLOOD! DARKNESS!",10.0
"HE'S SHOOTING THE POLICE! IT'S A WAR ZONE!",10.0
"THE BRIDGE IS GONE! CARS ARE FALLING!",10.0
"HE'S STABBING THE CLERK! BLOOD IS SPRAYING!",10.0
"I'M TRAPPED IN THE FIRE! THE ROOF IS FALLING!",10.0
"HE'S FIRING INTO THE CROWDED SUBWAY!",10.0
"MY WIFE IS DEAD! SHE'S NOT BREATHING! HELP!",10.0
"HE'S KILLING US ALL! PLEASE SEND EVERYONE!",10.0
"I'M PINNED UNDER THE SEMI! IT'S CRUSHING ME!",10.0
"HE HAS A GRENADE! HE PULLED THE PIN!",10.0
"MY SON IS GRAY! NO BREATH! HELP!",10.0
"THE GAS MAIN BLEW! THE HOUSE IS GONE!",10.0
"HE'S STABBING THE PASSENGERS! BLOOD EVERYWHERE!",10.0
"I'M DYING! SHOT IN THE CHEST!",10.0
"HE'S SHOOTING! HELP!",10.0
"FIRE! TRAPPED!",10.0
"BOMB! RUN!",10.0
"HE'S KILLING HER!",10.0
"NO BREATH! HELP!",10.0
"STABBING! BLOOD!",10.0
"I'M DYING! HELP!",10.0
"HE'S SHOOTING!",10.0
"FIRE! TRAPPED!",10.0
"HELP US!",10.0
"HE HAS A BOMB!",10.0
"DYING!",10.0
"SHOOTER!",10.0
"BLOOD!",10.0
"HELP!",10.0
"DYING!",10.0
"BLUE!",10.0
"FIRE!",10.0
"GUN!",10.0
"DYING!",10.0
"HELP!",10.0
"GOD!",10.0
"HELP!",10.0
"DYING!",10.0
"HELP!",10.0
"GOD!",10.0
"HELP!",10.0
"HELP!",10.0
"HELP!",10.0
"DYING!",10.0
"DYING!",10.0
"DYING!",10.0
"DEAD!",10.0
"DEAD!",10.0
"DEAD!",10.0
"DEAD!",10.0
"DEAD!",10.0
